,year,week,SMN,SMT,VCI,TCI,VHI,ind
0,1981,36,0.299,288.86,21.34,75.21,48.27,27
1,1981,37,0.298,289.12,29.67,58.09,43.88,27
2,1981,38,0.29600000000000004,289.01,37.85,43.42,40.64,27
3,1981,39,0.29,288.21,45.29,31.41,38.35,27
4,1981,40,0.278,286.72,49.07,26.4,37.74,27
5,1981,41,0.258,284.37,48.74,30.18,39.46,27
6,1981,42,0.225,281.28,43.79,42.9,43.35,27
7,1981,43,0.187,278.05,35.41,55.86,45.64,27
8,1981,44,0.152,274.9,29.15,58.12,43.64,27
9,1981,45,0.125,271.35,24.32,61.1,42.71,27
10,1981,46,0.107,268.34,25.38,60.26,42.82,27
11,1981,47,0.095,265.36,30.29,62.85,46.57,27
12,1981,48,0.086,263.82,34.34,60.25,47.3,27
13,1981,49,0.078,262.02,33.22,60.17,46.7,27
14,1981,50,0.07400000000000001,259.84,34.26,61.92,48.09,27
15,1981,51,0.07400000000000001,258.75,37.81,59.56,48.68,27
16,1981,52,0.077,259.48,44.62,51.92,48.27,27
17,1982,1,0.083,261.7,57.78,41.22,49.5,27
18,1982,2,0.092,264.4,65.82,31.42,48.62,27
19,1982,3,0.09699999999999999,265.74,70.62,27.11,48.86,27
20,1982,4,0.10099999999999999,267.73,71.82,20.73,46.28,27
21,1982,5,0.102,268.87,65.88,21.34,43.61,27
22,1982,6,0.10300000000000001,269.8,58.54,24.88,41.71,27
23,1982,7,0.10400000000000001,271.19,52.98,24.51,38.74,27
24,1982,8,0.107,272.53,50.3,24.93,37.61,27
25,1982,9,0.10800000000000001,273.73,47.48,26.48,36.98,27
26,1982,10,0.109,275.0,43.63,29.24,36.44,27
27,1982,11,0.11699999999999999,276.51,41.24,29.63,35.44,27
28,1982,12,0.127,278.0,38.89,36.62,37.76,27
29,1982,13,0.135,279.41,33.32,43.09,38.21,27
30,1982,14,0.145,280.79,26.13,51.57,38.85,27
31,1982,15,0.154,281.85,17.49,65.61,41.55,27
32,1982,16,0.177,283.32,16.35,74.95,45.65,27
33,1982,17,0.21100000000000002,285.27,18.91,78.06,48.48,27
34,1982,18,0.263,287.61,28.29,73.07,50.68,27
35,1982,19,0.316,289.67,37.51,65.76,51.64,27
36,1982,20,0.359,291.13,43.74,62.27,53.0,27
37,1982,21,0.39,291.61,46.89,64.27,55.58,27
38,1982,22,0.40700000000000003,291.69,46.95,66.31,56.63,27
39,1982,23,0.415,291.8,44.97,67.35,56.16,27
40,1982,24,0.41600000000000004,291.89,40.51,69.0,54.76,27
41,1982,25,0.413,291.89,36.05,72.51,54.28,27
42,1982,26,0.41,291.91,33.23,74.04,53.63,27
43,1982,27,0.41200000000000003,292.34,34.11,72.15,53.13,27
44,1982,28,0.41700000000000004,292.91,39.42,70.03,54.73,27
45,1982,29,0.425,293.47,48.36,67.0,57.68,27
46,1982,30,0.424,293.79,52.55,65.83,59.19,27
47,1982,31,0.42200000000000004,294.09,54.26,61.41,57.83,27
48,1982,32,0.413,293.95,52.18,60.72,56.45,27
49,1982,33,0.41,293.8,54.53,56.83,55.68,27
50,1982,34,0.40700000000000003,293.78,59.29,45.73,52.51,27
51,1982,35,0.4,293.11,62.62,39.74,51.18,27
52,1982,36,0.38799999999999996,292.19,65.48,35.71,50.6,27
53,1982,37,0.371,291.16,65.99,32.8,49.39,27
54,1982,38,0.35200000000000004,289.5,65.91,36.5,51.2,27
55,1982,39,0.32799999999999996,287.61,64.37,39.22,51.8,27
56,1982,40,0.295,285.82,58.33,38.07,48.2,27
57,1982,41,0.259,284.11,49.38,33.57,41.47,27
58,1982,42,0.231,282.39,46.94,30.84,38.89,27
59,1982,43,0.204,280.33,45.87,34.26,40.06,27
60,1982,44,0.18,278.43,45.9,26.99,36.44,27
61,1982,45,0.15,276.31,40.45,23.89,32.17,27
62,1982,46,0.127,274.15,39.99,23.41,31.7,27
63,1982,47,0.10800000000000001,272.12,41.23,24.77,33.0,27
64,1982,48,0.087,269.31,35.31,32.99,34.15,27
65,1982,49,0.071,266.99,27.18,37.84,32.51,27
66,1982,50,0.061,265.48,22.19,37.57,29.88,27
67,1982,51,0.059000000000000004,264.21,24.0,36.19,30.09,27
68,1982,52,0.055,263.49,24.37,35.02,29.69,27
69,1983,1,0.055,263.49,28.72,33.26,30.99,27
70,1983,2,0.057,264.21,30.07,31.85,30.96,27
71,1983,3,0.059000000000000004,265.18,33.72,29.17,31.45,27
