,year,week,SMN,SMT,VCI,TCI,VHI,ind
0,1981,36,0.23,292.21,17.78,78.54,48.16,8
1,1981,37,0.23399999999999999,292.08,28.23,61.77,45.0,8
2,1981,38,0.237,291.47,39.63,48.48,44.05,8
3,1981,39,0.235,290.18,48.71,39.63,44.17,8
4,1981,40,0.22899999999999998,288.22,56.05,35.6,45.83,8
5,1981,41,0.218,285.51,60.67,38.04,49.36,8
6,1981,42,0.2,282.3,62.61,42.6,52.6,8
7,1981,43,0.17600000000000002,278.72,61.81,50.13,55.97,8
8,1981,44,0.14800000000000002,275.08,57.55,53.53,55.54,8
9,1981,45,0.121,270.38,51.33,61.41,56.37,8
10,1981,46,0.1,265.99,47.4,67.03,57.22,8
11,1981,47,0.08199999999999999,262.48,43.71,68.43,56.07,8
12,1981,48,0.07,259.68,43.09,69.95,56.52,8
13,1981,49,0.061,257.07,43.11,73.43,58.27,8
14,1981,50,0.055,254.86,43.73,72.09,57.91,8
15,1981,51,0.048,252.64,43.93,74.17,59.05,8
16,1981,52,0.043,252.09,45.23,70.46,57.85,8
17,1982,1,0.038,252.22,47.05,69.15,58.1,8
18,1982,2,0.036000000000000004,253.39,45.39,63.52,54.45,8
19,1982,3,0.033,254.22,41.22,60.22,50.72,8
20,1982,4,0.031,255.6,37.35,58.01,47.68,8
21,1982,5,0.03,257.16,32.54,56.92,44.73,8
22,1982,6,0.027999999999999997,258.12,25.63,57.18,41.41,8
23,1982,7,0.028999999999999998,259.9,21.3,54.76,38.03,8
24,1982,8,0.033,262.82,21.84,49.76,35.8,8
25,1982,9,0.036000000000000004,265.27,20.87,48.45,34.66,8
26,1982,10,0.040999999999999995,267.96,20.64,48.64,34.64,8
27,1982,11,0.053,271.56,24.24,45.76,35.0,8
28,1982,12,0.07200000000000001,275.19,30.89,43.71,37.3,8
29,1982,13,0.092,278.5,36.31,42.75,39.53,8
30,1982,14,0.10300000000000001,281.02,35.51,42.88,39.2,8
31,1982,15,0.11599999999999999,283.13,33.78,44.63,39.21,8
32,1982,16,0.139,284.78,33.35,50.99,42.17,8
33,1982,17,0.16699999999999998,286.45,32.68,63.15,47.92,8
34,1982,18,0.207,288.24,35.78,75.31,55.54,8
35,1982,19,0.267,290.74,44.29,78.15,61.22,8
36,1982,20,0.325,293.07,52.61,75.69,64.15,8
37,1982,21,0.371,294.4,59.15,75.3,67.23,8
38,1982,22,0.397,294.56,60.33,78.74,69.54,8
39,1982,23,0.40700000000000003,294.46,56.77,83.03,69.9,8
40,1982,24,0.40700000000000003,294.31,50.69,89.54,70.12,8
41,1982,25,0.401,294.27,44.31,93.68,68.99,8
42,1982,26,0.39899999999999997,294.53,43.57,92.82,68.2,8
43,1982,27,0.391,294.5,41.29,91.12,66.2,8
44,1982,28,0.39,294.76,44.24,88.75,66.49,8
