,year,week,SMN,SMT,VCI,TCI,VHI,ind
0,1981,36,0.195,289.94,27.27,71.47,49.37,20
1,1981,37,0.193,289.55,28.42,63.88,46.15,20
2,1981,38,0.187,288.76,28.81,59.75,44.28,20
3,1981,39,0.177,287.22,28.56,55.52,42.04,20
4,1981,40,0.161,285.1,27.17,53.42,40.3,20
5,1981,41,0.141,282.45,25.21,54.51,39.86,20
6,1981,42,0.121,278.96,22.23,61.28,41.75,20
7,1981,43,0.10099999999999999,275.96,18.26,63.93,41.1,20
8,1981,44,0.084,272.28,14.47,70.56,42.52,20
9,1981,45,0.071,268.87,11.54,75.79,43.66,20
10,1981,46,0.062,265.86,9.74,80.25,45.0,20
11,1981,47,0.057,263.85,9.71,80.34,45.03,20
12,1981,48,0.053,263.36,10.15,76.48,43.32,20
13,1981,49,0.05,263.31,10.99,72.8,41.9,20
14,1981,50,0.051,262.28,12.56,71.54,42.05,20
15,1981,51,0.051,261.78,14.64,72.0,43.32,20
16,1981,52,0.052000000000000005,262.01,16.72,70.8,43.76,20
17,1982,1,0.054000000000000006,263.38,17.56,67.52,42.54,20
18,1982,2,0.055999999999999994,264.47,17.35,64.82,41.09,20
19,1982,3,0.059000000000000004,265.95,18.5,60.91,39.7,20
20,1982,4,0.061,268.24,19.39,54.0,36.69,20
21,1982,5,0.066,269.84,22.14,49.24,35.69,20
22,1982,6,0.07400000000000001,271.57,26.22,45.14,35.68,20
23,1982,7,0.083,273.61,29.77,42.07,35.92,20
24,1982,8,0.095,276.21,35.34,36.81,36.08,20
25,1982,9,0.10300000000000001,279.05,37.93,30.42,34.18,20
26,1982,10,0.11199999999999999,281.1,39.71,28.38,34.04,20
27,1982,11,0.124,282.7,41.64,27.16,34.4,20
28,1982,12,0.134,284.16,41.17,28.59,34.88,20
29,1982,13,0.141,285.35,39.38,32.59,35.99,20
30,1982,14,0.153,286.45,37.52,34.94,36.23,20
31,1982,15,0.165,287.81,35.03,36.54,35.79,20
32,1982,16,0.184,289.18,33.72,34.69,34.2,20
33,1982,17,0.212,290.49,34.57,35.45,35.01,20
34,1982,18,0.247,291.65,37.95,40.48,39.21,20
35,1982,19,0.28300000000000003,292.99,41.47,37.38,39.42,20
36,1982,20,0.307,294.35,43.19,34.04,38.61,20
37,1982,21,0.324,295.34,44.38,31.78,38.08,20
38,1982,22,0.331,296.0,43.5,31.68,37.59,20
39,1982,23,0.335,296.62,42.89,31.34,37.11,20
40,1982,24,0.335,297.08,42.74,33.56,38.15,20
41,1982,25,0.332,297.24,42.03,39.05,40.54,20
42,1982,26,0.32799999999999996,297.09,42.6,45.21,43.9,20
43,1982,27,0.32299999999999995,296.93,43.29,48.37,45.83,20
44,1982,28,0.314,297.07,43.16,47.55,45.36,20
45,1982,29,0.313,297.33,44.5,47.18,45.84,20
46,1982,30,0.312,297.53,46.07,45.9,45.98,20
47,1982,31,0.309,297.54,48.12,45.8,46.96,20
48,1982,32,0.307,297.67,49.96,44.03,47.0,20
49,1982,33,0.303,297.45,49.58,43.79,46.69,20
50,1982,34,0.3,297.1,50.45,42.3,46.38,20
51,1982,35,0.3,296.67,51.81,37.56,44.69,20
52,1982,36,0.294,296.11,51.65,29.93,40.79,20
53,1982,37,0.28300000000000003,295.41,50.29,24.64,37.47,20
54,1982,38,0.268,294.17,47.94,24.85,36.39,20
55,1982,39,0.251,292.8,46.31,24.54,35.43,20
56,1982,40,0.23,291.0,44.12,24.88,34.5,20
57,1982,41,0.205,289.23,41.18,25.26,33.22,20
58,1982,42,0.184,287.75,40.48,24.71,32.6,20
59,1982,43,0.162,285.68,38.93,25.11,32.02,20
60,1982,44,0.14400000000000002,284.1,37.34,22.46,29.9,20
61,1982,45,0.125,282.38,34.29,23.05,28.67,20
62,1982,46,0.106,280.22,29.4,26.09,27.74,20
63,1982,47,0.08800000000000001,278.6,24.37,25.52,24.94,20
64,1982,48,0.07400000000000001,275.87,20.78,31.18,25.98,20
65,1982,49,0.065,273.47,18.39,36.1,27.25,20
66,1982,50,0.057,271.55,16.31,38.49,27.4,20
67,1982,51,0.054000000000000006,269.62,16.22,43.36,29.79,20
68,1982,52,0.05,268.04,15.27,49.94,32.61,20
69,1983,1,0.047,266.68,12.97,57.56,35.26,20
70,1983,2,0.045,266.62,11.1,56.96,34.03,20
71,1983,3,0.044000000000000004,267.21,9.62,54.79,32.2,20
72,1983,4,0.043,267.19,8.75,57.54,33.15,20
73,1983,5,0.043,267.9,8.74,56.91,32.83,20
74,1983,6,0.042,268.49,7.52,58.49,33.0,20
75,1983,7,0.043,269.76,6.49,60.65,33.57,20
76,1983,8,0.046,271.63,7.87,61.48,34.67,20
77,1983,9,0.05,273.16,9.54,63.38,36.46,20
78,1983,10,0.057999999999999996,275.7,11.29,59.56,35.43,20
79,1983,11,0.067,278.93,13.59,46.63,30.11,20
80,1983,12,0.078,281.27,14.88,40.47,27.68,20
81,1983,13,0.08800000000000001,282.75,15.88,39.29,27.58,20
82,1983,14,0.102,283.51,16.43,41.13,28.78,20
83,1983,15,0.122,285.01,18.57,38.04,28.31,20
84,1983,16,0.142,286.28,18.67,36.4,27.54,20
85,1983,17,0.163,287.53,18.13,39.03,28.58,20
86,1983,18,0.18100000000000002,288.56,16.55,45.88,31.22,20
87,1983,19,0.195,289.32,13.48,49.31,31.4,20
88,1983,20,0.203,289.59,11.3,56.76,34.03,20
89,1983,21,0.20800000000000002,290.12,9.15,59.45,34.3,20
90,1983,22,0.212,290.83,8.05,61.92,34.98,20
91,1983,23,0.21100000000000002,290.92,6.98,65.95,36.46,20
92,1983,24,0.21,291.05,7.04,70.71,38.88,20
93,1983,25,0.21,291.21,8.27,75.41,41.84,20
94,1983,26,0.209,291.44,9.48,79.09,44.28,20
95,1983,27,0.214,292.03,12.27,77.53,44.9,20
96,1983,28,0.22399999999999998,292.87,17.13,72.53,44.83,20
97,1983,29,0.23199999999999998,293.84,20.45,68.97,44.71,20
98,1983,30,0.237,294.32,22.75,69.29,46.02,20
99,1983,31,0.242,294.3,26.72,70.96,48.84,20
100,1983,32,0.245,294.39,29.75,70.12,49.93,20
101,1983,33,0.252,294.34,32.52,69.39,50.95,20
102,1983,34,0.26,294.66,36.46,64.16,50.31,20
103,1983,35,0.272,295.25,41.36,52.38,46.87,20
104,1983,36,0.27,294.91,42.25,42.12,42.19,20
105,1983,37,0.264,294.57,42.6,33.57,38.08,20
106,1983,38,0.252,294.04,41.31,27.67,34.49,20
107,1983,39,0.23399999999999999,292.71,39.12,27.73,33.42,20
108,1983,40,0.21600000000000003,291.08,37.83,27.75,32.79,20
109,1983,41,0.195,289.18,36.35,28.24,32.29,20
110,1983,42,0.17300000000000001,287.2,35.24,30.25,32.74,20
111,1983,43,0.15,285.37,33.39,29.62,31.5,20
112,1983,44,0.125,282.94,28.88,31.99,30.43,20
113,1983,45,0.106,280.44,25.36,35.01,30.18,20
114,1983,46,0.08900000000000001,277.93,21.25,38.47,29.86,20
115,1983,47,0.078,275.82,19.35,40.07,29.71,20
116,1983,48,0.07,274.22,18.6,40.51,29.56,20
117,1983,49,0.061,272.16,16.51,42.78,29.64,20
118,1983,50,0.053,269.43,13.76,47.97,30.86,20
119,1983,51,0.047,267.31,11.82,53.08,32.45,20
120,1983,52,0.045,265.43,11.77,59.63,35.7,20
121,1984,1,0.046,264.04,12.2,66.59,39.4,20
122,1984,2,0.045,264.03,10.67,66.2,38.43,20
123,1984,3,0.044000000000000004,264.5,9.81,65.75,37.78,20
124,1984,4,0.044000000000000004,265.49,9.63,64.81,37.22,20
125,1984,5,0.045,266.21,10.07,64.05,37.06,20
126,1984,6,0.05,267.51,11.84,62.34,37.09,20
127,1984,7,0.053,269.63,11.99,60.28,36.14,20
128,1984,8,0.055999999999999994,271.33,13.36,61.44,37.4,20
129,1984,9,0.06,272.98,14.85,62.84,38.85,20
130,1984,10,0.068,274.83,16.62,63.46,40.04,20
131,1984,11,0.083,277.49,20.73,57.45,39.09,20
