,year,week,SMN,SMT,VCI,TCI,VHI,ind
0,1981,36,0.191,295.73,32.69,74.9,53.79,9
1,1981,37,0.192,295.47,37.17,62.41,49.79,9
2,1981,38,0.192,294.76,42.21,53.78,47.99,9
3,1981,39,0.18899999999999997,293.46,46.87,47.68,47.27,9
4,1981,40,0.18600000000000003,291.58,49.75,43.4,46.58,9
5,1981,41,0.18100000000000002,289.13,51.33,41.05,46.19,9
6,1981,42,0.17300000000000001,286.18,51.36,41.81,46.59,9
7,1981,43,0.163,283.36,50.66,42.54,46.6,9
8,1981,44,0.147,280.18,46.34,41.38,43.86,9
9,1981,45,0.128,277.45,41.17,42.01,41.59,9
10,1981,46,0.111,275.12,36.91,42.3,39.61,9
11,1981,47,0.102,273.0,35.58,42.78,39.18,9
12,1981,48,0.095,271.22,36.12,41.43,38.77,9
13,1981,49,0.08900000000000001,270.12,37.0,38.09,37.54,9
14,1981,50,0.086,269.25,39.63,34.5,37.06,9
15,1981,51,0.085,268.71,42.76,30.96,36.86,9
16,1981,52,0.083,268.01,43.79,30.51,37.15,9
17,1982,1,0.079,267.92,43.33,29.71,36.52,9
18,1982,2,0.07400000000000001,267.83,42.28,28.6,35.44,9
19,1982,3,0.076,267.98,44.17,28.6,36.38,9
20,1982,4,0.077,268.75,45.15,28.16,36.66,9
21,1982,5,0.077,269.44,44.22,28.3,36.26,9
22,1982,6,0.077,270.8,41.94,29.01,35.48,9
23,1982,7,0.079,272.66,38.69,29.79,34.24,9
24,1982,8,0.083,274.57,36.82,30.67,33.74,9
25,1982,9,0.083,276.35,32.82,32.69,32.75,9
26,1982,10,0.086,278.3,29.76,34.46,32.11,9
27,1982,11,0.09699999999999999,280.68,31.32,32.82,32.07,9
28,1982,12,0.11199999999999999,283.33,33.72,31.23,32.48,9
29,1982,13,0.126,286.2,35.04,29.78,32.41,9
30,1982,14,0.139,288.47,34.43,31.03,32.73,9
31,1982,15,0.147,289.79,31.51,37.64,34.57,9
32,1982,16,0.166,291.25,30.45,45.0,37.72,9
33,1982,17,0.19399999999999998,292.98,31.25,53.0,42.13,9
34,1982,18,0.22,294.09,31.02,60.69,45.85,9
35,1982,19,0.24600000000000002,295.34,30.44,68.36,49.4,9
36,1982,20,0.26899999999999996,296.47,30.95,70.76,50.86,9
37,1982,21,0.287,297.37,33.81,70.55,52.18,9
38,1982,22,0.293,297.63,34.63,73.95,54.29,9
39,1982,23,0.29100000000000004,297.8,35.38,76.11,55.75,9
40,1982,24,0.285,298.12,35.79,78.55,57.17,9
41,1982,25,0.278,298.23,35.04,84.18,59.61,9
42,1982,26,0.272,298.4,35.43,86.91,61.17,9
43,1982,27,0.264,298.53,34.9,87.77,61.34,9
44,1982,28,0.255,298.45,34.2,87.72,60.96,9
45,1982,29,0.258,298.91,39.49,84.42,61.95,9
46,1982,30,0.264,299.52,46.13,78.31,62.22,9
47,1982,31,0.262,299.88,49.7,73.43,61.56,9
48,1982,32,0.257,300.36,52.36,67.25,59.81,9
49,1982,33,0.252,300.5,53.46,63.45,58.46,9
50,1982,34,0.245,300.47,52.97,59.78,56.38,9
51,1982,35,0.23600000000000002,300.04,51.63,55.05,53.34,9
52,1982,36,0.22699999999999998,299.13,50.46,47.92,49.19,9
53,1982,37,0.21600000000000003,298.04,48.7,41.6,45.15,9
54,1982,38,0.204,296.44,47.82,40.99,44.41,9
55,1982,39,0.192,294.82,47.32,38.44,42.88,9
56,1982,40,0.174,292.83,42.56,35.84,39.2,9
57,1982,41,0.155,290.29,37.1,35.2,36.15,9
58,1982,42,0.141,287.82,34.92,32.23,33.58,9
59,1982,43,0.127,285.03,32.93,34.43,33.68,9
60,1982,44,0.113,282.65,30.22,28.83,29.53,9
61,1982,45,0.098,280.61,27.06,26.24,26.65,9
62,1982,46,0.084,277.92,23.66,30.45,27.06,9
63,1982,47,0.071,274.91,19.79,36.47,28.13,9
64,1982,48,0.06,271.26,16.78,44.05,30.41,9
65,1982,49,0.052000000000000005,267.88,14.7,49.89,32.29,9
66,1982,50,0.046,264.94,13.44,54.12,33.78,9
67,1982,51,0.044000000000000004,262.81,14.8,55.39,35.09,9
68,1982,52,0.045,261.67,16.63,55.08,35.86,9
69,1983,1,0.044000000000000004,261.47,17.88,54.41,36.15,9
70,1983,2,0.043,261.65,19.03,52.54,35.79,9
71,1983,3,0.044000000000000004,262.56,21.11,49.09,35.1,9
72,1983,4,0.046,263.61,22.59,47.07,34.83,9
73,1983,5,0.048,265.64,23.87,42.38,33.13,9
74,1983,6,0.048,266.94,22.47,43.35,32.91,9
75,1983,7,0.052000000000000005,268.34,22.22,45.81,34.01,9
76,1983,8,0.059000000000000004,269.86,23.43,47.94,35.69,9
77,1983,9,0.066,272.13,24.11,48.59,36.35,9
78,1983,10,0.079,275.54,26.09,44.97,35.53,9
79,1983,11,0.09699999999999999,280.3,30.31,34.2,32.26,9
80,1983,12,0.11599999999999999,284.37,34.63,26.23,30.43,9
81,1983,13,0.141,287.94,40.09,20.84,30.47,9
82,1983,14,0.16399999999999998,290.08,43.42,21.82,32.62,9
83,1983,15,0.18600000000000003,291.64,45.3,25.68,35.49,9
84,1983,16,0.205,293.01,44.24,31.34,37.79,9
85,1983,17,0.223,294.48,41.98,38.97,40.47,9
86,1983,18,0.244,296.08,40.54,41.26,40.9,9
87,1983,19,0.258,297.05,36.23,49.96,43.09,9
88,1983,20,0.265,297.74,30.48,56.45,43.47,9
89,1983,21,0.268,298.46,26.89,58.57,42.73,9
90,1983,22,0.264,298.81,22.6,61.6,42.1,9
91,1983,23,0.258,298.8,21.31,65.38,43.34,9
92,1983,24,0.25,298.78,20.33,70.12,45.22,9
