,year,week,SMN,SMT,VCI,TCI,VHI,ind
104,1983,36,0.401,294.16,48.2,27.7,37.95,3
105,1983,37,0.37799999999999995,293.54,46.33,21.96,34.15,3
106,1983,38,0.355,292.55,43.47,18.89,31.18,3
107,1983,39,0.336,291.19,42.84,19.25,31.05,3
108,1983,40,0.308,289.49,39.63,22.14,30.89,3
109,1983,41,0.275,287.17,34.84,26.71,30.77,3
110,1983,42,0.23800000000000002,284.49,29.57,34.49,32.03,3
111,1983,43,0.195,281.71,23.76,40.07,31.91,3
112,1983,44,0.158,278.2,20.21,44.88,32.55,3
113,1983,45,0.13,275.08,20.48,43.17,31.83,3
114,1983,46,0.107,271.95,20.81,45.52,33.16,3
115,1983,47,0.08900000000000001,269.28,21.31,48.0,34.65,3
116,1983,48,0.073,267.72,21.29,47.85,34.57,3
117,1983,49,0.06,266.06,19.15,48.09,33.62,3
118,1983,50,0.05,264.55,17.43,46.36,31.89,3
119,1983,51,0.046,263.96,20.91,41.94,31.43,3
120,1983,52,0.048,263.66,26.58,41.06,33.82,3
121,1984,1,0.052000000000000005,263.12,29.93,43.67,36.8,3
122,1984,2,0.053,261.55,30.08,50.03,40.06,3
123,1984,3,0.05,259.89,27.86,57.45,42.65,3
124,1984,4,0.047,258.98,23.32,62.14,42.73,3
125,1984,5,0.044000000000000004,257.76,19.69,67.53,43.61,3
126,1984,6,0.040999999999999995,257.09,15.81,72.95,44.38,3
127,1984,7,0.040999999999999995,257.33,12.95,77.5,45.23,3
128,1984,8,0.040999999999999995,258.65,11.67,80.97,46.32,3
129,1984,9,0.042,260.96,10.58,81.62,46.1,3
130,1984,10,0.045,263.07,8.86,82.51,45.68,3
131,1984,11,0.053,266.26,8.35,79.75,44.05,3
132,1984,12,0.066,270.95,8.06,73.67,40.87,3
133,1984,13,0.083,275.59,7.72,67.52,37.62,3
134,1984,14,0.105,279.54,9.44,63.08,36.26,3
135,1984,15,0.125,282.28,10.75,62.04,36.4,3
136,1984,16,0.149,284.7,10.08,60.68,35.38,3
137,1984,17,0.17800000000000002,286.72,9.41,60.32,34.87,3
138,1984,18,0.21600000000000003,288.09,12.14,63.78,37.96,3
139,1984,19,0.258,289.14,15.15,66.93,41.04,3
140,1984,20,0.3,289.82,18.43,70.83,44.63,3
141,1984,21,0.342,290.35,21.68,75.04,48.36,3
142,1984,22,0.375,290.63,24.3,78.42,51.36,3
143,1984,23,0.39299999999999996,290.36,25.25,85.09,55.17,3
144,1984,24,0.413,290.64,29.85,87.26,58.55,3
145,1984,25,0.426,291.22,32.29,85.12,58.71,3
146,1984,26,0.43,291.47,29.98,85.21,57.59,3
147,1984,27,0.433,292.01,28.2,84.16,56.18,3
148,1984,28,0.43799999999999994,292.48,32.17,82.45,57.31,3
149,1984,29,0.446,293.07,39.7,75.69,57.7,3
150,1984,30,0.451,293.52,47.29,68.93,58.11,3
151,1984,31,0.447,293.59,47.74,67.35,57.55,3
152,1984,32,0.44799999999999995,293.61,51.18,66.56,58.87,3
153,1984,33,0.444,293.19,52.31,69.34,60.82,3
154,1984,34,0.439,292.89,52.78,68.08,60.43,3
155,1984,35,0.42200000000000004,292.37,50.84,63.63,57.23,3
156,1984,36,0.396,291.57,46.16,57.62,51.89,3
157,1984,37,0.369,290.68,42.85,51.47,47.16,3
158,1984,38,0.33899999999999997,289.41,35.71,50.37,43.04,3
159,1984,39,0.307,287.68,28.16,54.35,41.26,3
160,1984,40,0.27899999999999997,285.79,24.13,64.05,44.09,3
161,1984,41,0.255,283.9,23.93,65.29,44.61,3
162,1984,42,0.226,282.09,24.0,61.44,42.72,3
163,1984,43,0.19,279.15,21.25,63.7,42.47,3
164,1984,44,0.152,275.55,17.13,64.43,40.78,3
165,1984,45,0.122,270.73,16.44,68.81,42.62,3
166,1984,46,0.095,267.23,14.69,69.18,41.93,3
167,1984,47,0.077,265.44,14.76,65.9,40.33,3
168,1984,48,0.065,265.17,16.9,59.42,38.16,3
169,1984,49,0.057999999999999996,266.12,16.81,48.1,32.46,3
170,1985,9,0.061,265.49,19.89,61.68,40.79,3
171,1985,10,0.065,264.38,17.94,71.61,44.78,3
172,1985,11,0.076,268.88,18.58,64.87,41.72,3
173,1985,12,0.095,273.53,20.6,58.96,39.78,3
174,1985,13,0.125,278.89,25.68,48.99,37.34,3
175,1985,14,0.16,283.88,33.24,36.73,34.98,3
176,1985,15,0.198,287.67,40.79,24.99,32.89,3
177,1985,16,0.23800000000000002,290.12,45.69,19.5,32.6,3
178,1985,17,0.27899999999999997,291.66,48.44,20.6,34.52,3
179,1985,18,0.317,292.63,50.59,24.25,37.42,3
180,1985,19,0.354,293.38,51.88,27.36,39.62,3
181,1985,20,0.382,293.9,51.16,31.23,41.2,3
182,1985,21,0.402,293.38,47.58,45.02,46.3,3
183,1985,22,0.42,293.22,46.34,52.46,49.4,3
184,1985,23,0.431,292.97,45.71,58.99,52.35,3
185,1985,24,0.436,292.37,44.72,68.77,56.75,3
186,1985,25,0.43799999999999994,292.29,42.89,72.42,57.65,3
187,1985,26,0.439,292.57,40.24,71.3,55.77,3
188,1985,27,0.444,293.17,40.21,69.56,54.89,3
189,1985,28,0.45,294.03,43.48,62.5,52.99,3
190,1985,29,0.457,294.82,49.32,53.22,51.27,3
191,1985,30,0.465,295.57,57.66,43.32,50.49,3
192,1985,31,0.47100000000000003,296.34,62.94,31.73,47.33,3
193,1985,32,0.473,296.6,66.87,26.49,46.68,3
194,1985,33,0.465,296.32,64.75,26.09,45.42,3
195,1985,34,0.449,295.82,58.92,27.76,43.34,3
196,1985,35,0.42700000000000005,294.73,53.15,33.06,43.11,3
197,1985,36,0.40700000000000003,293.13,52.14,39.75,45.94,3
198,1985,37,0.387,291.43,51.57,43.6,47.59,3
199,1985,38,0.365,289.92,48.48,45.16,46.82,3
200,1985,39,0.34,288.31,44.59,47.91,46.25,3
201,1985,40,0.305,286.23,36.89,59.0,47.94,3
202,1985,41,0.262,284.0,26.57,64.23,45.4,3
203,1985,42,0.22,282.17,19.32,60.54,39.93,3
204,1985,43,0.18600000000000003,280.19,18.35,54.12,36.23,3
205,1985,44,0.158,277.97,19.42,46.43,32.93,3
206,1985,45,0.13,275.11,19.36,43.06,31.21,3
207,1985,46,0.098,271.45,14.76,48.48,31.62,3
208,1985,47,0.07400000000000001,268.7,10.56,51.32,30.94,3
209,1985,48,0.057999999999999996,265.96,9.12,56.25,32.68,3
210,1985,49,0.052000000000000005,263.49,9.87,58.99,34.43,3
211,1985,50,0.049,261.3,12.65,58.49,35.57,3
212,1985,51,0.046,259.71,17.98,56.64,37.31,3
213,1985,52,0.044000000000000004,258.37,21.44,58.43,39.94,3
214,1986,1,0.042,256.29,19.71,66.16,42.94,3
215,1986,2,0.043,255.24,20.56,71.53,46.04,3
216,1986,3,0.044000000000000004,255.4,21.63,72.57,47.1,3
217,1986,4,0.044000000000000004,255.69,20.19,72.74,46.47,3
218,1986,5,0.042,255.62,17.61,74.49,46.05,3
219,1986,6,0.042,256.32,15.32,75.52,45.42,3
220,1986,7,0.042,257.94,13.23,76.16,44.69,3
221,1986,8,0.043,260.71,12.12,74.91,43.51,3
222,1986,9,0.047,263.47,12.9,73.5,43.2,3
223,1986,10,0.057,266.7,14.49,69.69,42.09,3
224,1986,11,0.07400000000000001,270.61,17.78,62.53,40.15,3
225,1986,12,0.096,275.89,21.17,52.45,36.81,3
226,1986,13,0.125,281.55,26.23,38.78,32.51,3
227,1986,14,0.163,285.68,34.98,27.89,31.43,3
228,1986,15,0.20800000000000002,289.0,45.12,16.79,30.95,3
229,1986,16,0.254,291.26,51.96,11.22,31.59,3
230,1986,17,0.309,292.89,60.08,10.82,35.45,3
231,1986,18,0.36,294.15,66.85,10.91,38.88,3
232,1986,19,0.397,295.09,68.09,11.6,39.84,3
233,1986,20,0.424,295.97,67.05,11.58,39.32,3
234,1986,21,0.439,296.37,62.84,15.39,39.11,3
235,1986,22,0.452,296.49,59.69,19.46,39.58,3
236,1986,23,0.461,296.59,58.64,22.12,40.38,3
237,1986,24,0.46399999999999997,296.43,55.93,24.16,40.05,3
238,1986,25,0.46299999999999997,296.36,52.4,23.65,38.03,3
239,1986,26,0.45799999999999996,296.22,46.2,26.17,36.19,3
240,1986,27,0.452,296.05,40.43,32.93,36.68,3
241,1986,28,0.44,295.84,33.86,38.53,36.19,3
242,1986,29,0.424,295.83,27.28,40.37,33.82,3
243,1986,30,0.41700000000000004,296.06,28.17,37.86,33.01,3
244,1986,31,0.415,296.31,29.36,33.04,31.2,3
245,1986,32,0.413,296.02,29.85,35.32,32.58,3
246,1986,33,0.409,295.78,29.85,34.44,32.15,3
247,1986,34,0.40299999999999997,295.33,29.08,34.96,32.02,3
248,1986,35,0.39299999999999996,294.67,31.17,34.09,32.63,3
249,1986,36,0.38,293.8,34.36,32.11,33.23,3
250,1986,37,0.361,292.67,35.03,31.26,33.15,3
251,1986,38,0.341,291.41,33.41,30.57,31.99,3
252,1986,39,0.316,289.94,30.76,31.77,31.27,3
253,1986,40,0.29100000000000004,288.34,28.8,35.3,32.05,3
254,1986,41,0.257,286.5,24.35,34.61,29.48,3
255,1986,42,0.22399999999999998,284.74,21.75,31.63,26.69,3
256,1986,43,0.191,282.36,20.63,33.93,27.28,3
257,1986,44,0.16,279.87,20.19,32.1,26.15,3
258,1986,45,0.134,278.02,20.5,25.58,23.04,3
259,1986,46,0.111,276.13,19.91,24.54,22.22,3
260,1986,47,0.094,274.07,20.21,26.18,23.19,3
261,1986,48,0.081,271.49,21.12,31.52,26.32,3
262,1986,49,0.071,268.04,21.04,39.89,30.47,3
263,1986,50,0.063,264.75,22.89,45.77,34.33,3
264,1986,51,0.057,262.07,26.83,50.46,38.64,3
265,1986,52,0.052000000000000005,259.08,27.62,59.55,43.58,3
266,1987,1,0.049,256.89,25.4,68.59,47.0,3
267,1987,2,0.047,255.6,24.09,73.83,48.96,3
268,1987,3,0.046,255.33,23.83,75.58,49.71,3
269,1987,4,0.045,255.44,21.44,74.92,48.18,3
270,1987,5,0.045,256.07,19.44,73.42,46.43,3
271,1987,6,0.046,257.64,17.91,71.76,44.84,3
272,1987,7,0.048,259.72,16.5,70.61,43.56,3
273,1987,8,0.05,261.66,16.04,72.17,44.11,3
274,1987,9,0.054000000000000006,262.84,16.51,76.55,46.53,3
275,1987,10,0.057,264.29,14.53,79.41,46.97,3
276,1987,11,0.059000000000000004,266.36,10.96,79.69,45.33,3
277,1987,12,0.068,269.31,8.39,79.27,43.83,3
278,1987,13,0.078,271.57,4.99,82.93,43.96,3
279,1987,14,0.092,274.99,3.44,84.22,43.83,3
280,1987,15,0.11,278.44,3.88,84.61,44.25,3
281,1987,16,0.14,281.82,5.96,81.71,43.84,3
282,1987,17,0.18100000000000002,285.16,9.55,74.38,41.97,3
283,1987,18,0.215,287.71,10.89,69.53,40.21,3
284,1987,19,0.25,289.07,10.98,69.77,40.38,3
285,1987,20,0.287,290.74,11.57,63.2,37.38,3
286,1987,21,0.322,291.88,11.89,60.6,36.25,3
287,1987,22,0.35700000000000004,292.71,14.3,57.84,36.07,3
288,1987,23,0.387,293.6,20.54,52.47,36.5,3
289,1987,24,0.41600000000000004,294.69,29.25,43.43,36.34,3
290,1987,25,0.444,295.74,39.79,31.06,35.42,3
291,1987,26,0.45799999999999996,296.35,44.33,24.39,34.36,3
292,1987,27,0.46,296.94,43.59,21.37,32.48,3
293,1987,28,0.45799999999999996,297.08,42.2,21.78,31.99,3
294,1987,29,0.45299999999999996,297.27,41.77,20.74,31.26,3
295,1987,30,0.447,297.3,42.92,21.45,32.19,3
296,1987,31,0.43799999999999994,296.45,41.04,30.3,35.67,3
297,1987,32,0.433,295.56,41.31,40.37,40.84,3
298,1987,33,0.433,294.84,44.61,46.43,45.52,3
299,1987,34,0.428,294.18,44.62,50.13,47.37,3
300,1987,35,0.414,293.44,44.45,49.76,47.11,3
301,1987,36,0.401,292.62,47.82,45.69,46.76,3
302,1987,37,0.384,291.55,49.87,42.92,46.39,3
303,1987,38,0.361,289.88,46.92,45.98,46.45,3
304,1987,39,0.332,287.93,40.97,52.05,46.51,3
305,1987,40,0.297,285.89,33.35,63.28,48.32,3
306,1987,41,0.259,283.41,25.64,71.67,48.65,3
307,1987,42,0.217,280.66,18.55,77.66,48.11,3
308,1987,43,0.17600000000000002,276.65,13.33,86.02,49.68,3
309,1987,44,0.138,271.5,9.62,93.02,51.32,3
310,1987,45,0.10300000000000001,265.87,6.28,94.62,50.45,3
311,1987,46,0.08,261.27,6.47,95.38,50.92,3
312,1987,47,0.064,258.85,7.62,93.08,50.35,3
313,1987,48,0.051,258.18,9.03,87.91,48.47,3
314,1987,49,0.046,258.15,11.13,81.58,46.36,3
315,1987,50,0.043,258.21,14.3,74.0,44.15,3
316,1987,51,0.040999999999999995,258.09,19.7,67.67,43.69,3
317,1987,52,0.042,258.16,24.27,64.08,44.17,3
318,1988,1,0.044000000000000004,258.72,26.02,61.49,43.76,3
319,1988,2,0.045,259.11,25.54,60.69,43.11,3
320,1988,3,0.045,260.0,25.42,57.24,41.33,3
321,1988,4,0.047,260.37,24.31,56.11,40.21,3
322,1988,5,0.048,260.49,23.16,56.66,39.91,3
323,1988,6,0.048,260.66,20.78,59.7,40.24,3
324,1988,7,0.05,260.77,18.97,64.37,41.67,3
325,1988,8,0.055999999999999994,262.31,20.2,65.98,43.09,3
326,1988,9,0.062,265.03,20.97,64.58,42.78,3
327,1988,10,0.067,267.93,19.97,62.43,41.2,3
328,1988,11,0.079,271.39,20.61,57.45,39.03,3
329,1988,12,0.09,274.89,19.07,54.93,37.0,3
330,1988,13,0.105,278.36,17.72,52.23,34.97,3
331,1988,14,0.124,281.19,18.0,52.11,35.06,3
332,1988,15,0.14800000000000002,283.11,20.3,56.04,38.17,3
333,1988,16,0.177,285.27,21.6,56.82,39.21,3
334,1988,17,0.20199999999999999,286.47,19.24,63.71,41.47,3
335,1988,18,0.22399999999999998,287.26,16.81,72.7,44.75,3
336,1988,19,0.24600000000000002,287.71,13.47,80.19,46.83,3
337,1988,20,0.27399999999999997,288.15,12.02,84.83,48.43,3
338,1988,21,0.306,288.93,11.67,86.35,49.01,3
339,1988,22,0.33399999999999996,289.6,11.51,86.31,48.91,3
340,1988,23,0.361,290.34,14.91,83.81,49.36,3
341,1988,24,0.39399999999999996,291.58,23.0,76.71,49.85,3
342,1988,25,0.415,292.31,28.6,72.03,50.32,3
343,1988,26,0.43,293.16,32.48,64.24,48.36,3
344,1988,27,0.441,293.71,35.79,63.22,49.5,3
345,1988,28,0.449,294.27,41.49,59.83,50.66,3
346,1988,29,0.45799999999999996,294.83,49.23,53.62,51.43,3
347,1988,30,0.456,294.77,52.34,54.23,53.29,3
348,1988,31,0.456,294.6,54.72,55.23,54.97,3
349,1988,32,0.45399999999999996,294.6,56.27,54.08,55.17,3
350,1988,33,0.44299999999999995,294.16,52.43,56.68,54.56,3
351,1988,34,0.428,293.13,46.91,65.31,56.11,3
352,1988,35,0.408,291.93,43.87,70.06,56.97,3
353,1988,36,0.392,290.84,45.71,66.59,56.15,3
354,1988,37,0.371,289.96,45.38,59.22,52.3,3
355,1988,38,0.34600000000000003,288.89,40.94,55.73,48.34,3
356,1988,39,0.325,287.94,38.58,51.77,45.17,3
357,1988,40,0.309,287.01,40.57,50.39,45.48,3
358,1988,41,0.294,284.51,45.73,58.41,52.07,3
359,1988,42,0.266,282.15,45.3,61.0,53.15,3
360,1988,43,0.231,279.34,43.39,62.05,52.72,3
361,1988,44,0.19899999999999998,277.04,43.44,53.37,48.41,3
362,1988,45,0.16699999999999998,274.5,41.92,46.21,44.07,3
363,1988,46,0.135,272.23,38.16,43.72,40.94,3
364,1988,47,0.111,270.28,36.57,43.26,39.91,3
365,1988,48,0.094,268.77,36.35,43.22,39.78,3
366,1988,49,0.08199999999999999,267.63,35.53,41.77,38.65,3
367,1988,50,0.07200000000000001,267.48,34.24,34.99,34.61,3
368,1988,51,0.07200000000000001,268.33,42.02,26.08,34.05,3
369,1988,52,0.077,269.84,50.74,19.97,35.36,3
370,1989,1,0.081,271.46,53.74,15.26,34.5,3
371,1989,2,0.08800000000000001,273.09,58.46,10.29,34.38,3
372,1989,3,0.094,274.2,62.7,7.66,35.18,3
373,1989,4,0.1,275.49,62.46,6.7,34.58,3
374,1989,5,0.109,277.18,64.86,4.7,34.78,3
375,1989,6,0.11800000000000001,278.19,65.17,5.16,35.17,3
376,1989,7,0.122,279.26,61.0,6.35,33.67,3
377,1989,8,0.127,280.66,58.82,6.98,32.9,3
378,1989,9,0.135,282.12,58.3,8.25,33.28,3
379,1989,10,0.14400000000000002,283.19,57.4,11.17,34.29,3
380,1989,11,0.159,284.39,58.21,11.58,34.89,3
381,1989,12,0.179,285.89,59.88,13.72,36.8,3
382,1989,13,0.20800000000000002,287.31,64.51,14.54,39.52,3
383,1989,14,0.237,288.36,68.29,14.48,41.38,3
384,1989,15,0.268,289.15,71.22,16.3,43.76,3
385,1989,16,0.299,289.74,70.66,22.46,46.56,3
386,1989,17,0.324,290.1,67.0,33.02,50.01,3
387,1989,18,0.355,290.63,66.01,42.13,54.07,3
388,1989,19,0.38299999999999995,291.05,63.81,49.91,56.86,3
389,1989,20,0.39899999999999997,291.27,58.7,57.36,58.03,3
390,1989,21,0.40700000000000003,291.68,50.8,62.14,56.47,3
391,1989,22,0.406,291.67,40.63,68.05,54.34,3
392,1989,23,0.4,291.4,30.93,74.51,52.72,3
393,1989,24,0.402,291.76,26.08,74.99,50.54,3
394,1989,25,0.40700000000000003,292.32,24.02,71.61,47.81,3
395,1989,26,0.423,293.24,28.85,62.88,45.86,3
396,1989,27,0.431,293.78,30.56,61.41,45.98,3
397,1989,28,0.42700000000000005,293.89,28.12,63.96,46.04,3
398,1989,29,0.415,293.67,23.23,68.1,45.67,3
399,1989,30,0.402,293.37,21.28,71.0,46.14,3
400,1989,31,0.39899999999999997,293.36,21.88,70.13,46.01,3
401,1989,32,0.39299999999999996,293.33,20.9,70.04,45.47,3
402,1989,33,0.385,292.72,18.23,75.15,46.69,3
403,1989,34,0.384,292.07,20.71,78.59,49.65,3
404,1989,35,0.38299999999999995,291.15,27.71,79.02,53.36,3
405,1989,36,0.375,290.47,34.94,70.2,52.57,3
406,1989,37,0.358,289.92,37.92,59.34,48.63,3
407,1989,38,0.344,288.82,39.61,56.38,48.0,3
408,1989,39,0.341,288.31,46.98,48.13,47.56,3
409,1989,40,0.32899999999999996,287.73,51.59,42.15,46.87,3
410,1989,41,0.304,286.12,51.16,39.07,45.12,3
411,1989,42,0.27899999999999997,284.22,52.68,37.45,45.07,3
412,1989,43,0.258,282.69,58.09,30.8,44.44,3
413,1989,44,0.22899999999999998,280.68,59.19,25.58,42.38,3
414,1989,45,0.191,278.28,55.39,23.52,39.46,3
415,1989,46,0.157,275.38,50.81,27.78,39.29,3
416,1989,47,0.135,273.07,51.58,30.14,40.86,3
417,1989,48,0.11900000000000001,271.45,53.4,31.1,42.25,3
418,1989,49,0.106,270.22,54.35,30.38,42.37,3
419,1989,50,0.096,268.9,55.75,28.5,42.12,3
420,1989,51,0.09,268.32,58.58,24.74,41.66,3
421,1989,52,0.092,269.49,65.41,19.64,42.52,3
422,1990,1,0.098,270.76,71.32,15.63,43.48,3
423,1990,2,0.105,271.89,75.32,12.08,43.7,3
424,1990,3,0.11199999999999999,272.95,79.54,9.33,44.43,3
425,1990,4,0.124,274.6,82.85,6.64,44.75,3
426,1990,5,0.138,276.39,87.59,3.0,45.3,3
427,1990,6,0.154,278.34,90.16,1.14,45.65,3
428,1990,7,0.17,280.14,90.94,0.4,45.67,3
429,1990,8,0.184,281.75,91.39,0.25,45.82,3
430,1990,9,0.19699999999999998,283.51,91.19,0.32,45.75,3
431,1990,10,0.214,285.45,92.24,0.29,46.26,3
432,1990,11,0.233,286.46,93.04,0.58,46.81,3
433,1990,12,0.255,288.53,94.72,0.45,47.58,3
434,1990,13,0.275,289.95,94.81,1.02,47.91,3
435,1990,14,0.292,290.32,92.46,2.88,47.67,3
436,1990,15,0.308,290.08,88.28,9.71,48.99,3
437,1990,16,0.327,289.75,82.62,22.25,52.44,3
438,1990,17,0.355,290.09,79.49,33.25,56.37,3
439,1990,18,0.38799999999999996,290.81,78.98,40.58,59.78,3
440,1990,19,0.41100000000000003,291.45,75.4,45.95,60.67,3
441,1990,20,0.426,291.86,70.14,51.38,60.76,3
442,1990,21,0.434,291.93,63.18,59.41,61.29,3
443,1990,22,0.434,291.99,54.51,64.26,59.39,3
444,1990,23,0.43700000000000006,292.43,50.03,63.71,56.87,3
445,1990,24,0.447,293.26,50.5,58.58,54.54,3
446,1990,25,0.46,294.49,53.17,45.72,49.45,3
447,1990,26,0.46799999999999997,295.21,53.88,38.43,46.16,3
448,1990,27,0.46799999999999997,295.52,51.29,39.32,45.31,3
449,1990,28,0.465,295.74,49.19,39.35,44.27,3
450,1990,29,0.456,295.79,45.39,40.28,42.83,3
451,1990,30,0.446,295.95,44.3,38.75,41.52,3
452,1990,31,0.442,296.33,44.69,32.27,38.48,3
453,1990,32,0.436,296.58,43.38,27.68,35.53,3
454,1990,33,0.425,296.18,40.07,29.05,34.56,3
455,1990,34,0.413,295.38,36.01,34.22,35.12,3
456,1990,35,0.389,294.15,29.91,40.45,35.18,3
457,1990,36,0.361,292.52,25.38,46.15,35.76,3
458,1990,37,0.336,291.22,23.66,44.81,34.24,3
459,1990,38,0.319,290.3,23.95,40.64,32.29,3
