,year,week,SMN,SMT,VCI,TCI,VHI,ind
0,1981,36,0.298,289.03,21.4,70.71,46.05,25
1,1981,37,0.298,289.2,29.04,51.99,40.51,25
2,1981,38,0.294,288.87,35.54,41.34,38.44,25
3,1981,39,0.285,287.74,40.58,37.99,39.28,25
4,1981,40,0.272,285.96,43.25,40.04,41.65,25
5,1981,41,0.251,283.39,43.66,48.9,46.28,25
6,1981,42,0.223,280.11,41.62,62.4,52.01,25
7,1981,43,0.18600000000000003,276.19,35.13,75.19,55.16,25
8,1981,44,0.15,271.99,28.13,82.79,55.46,25
9,1981,45,0.12,267.35,21.68,88.35,55.01,25
10,1981,46,0.09699999999999999,263.6,19.05,90.77,54.91,25
11,1981,47,0.085,260.87,20.95,92.07,56.51,25
12,1981,48,0.077,258.86,23.36,92.21,57.79,25
13,1981,49,0.068,256.55,22.22,92.79,57.5,25
14,1981,50,0.062,254.76,19.38,93.26,56.32,25
15,1981,51,0.059000000000000004,253.93,21.9,92.75,57.32,25
16,1981,52,0.059000000000000004,254.38,25.06,88.69,56.87,25
17,1982,1,0.061,255.81,28.81,78.96,53.88,25
18,1982,2,0.064,258.24,34.77,67.16,50.97,25
19,1982,3,0.065,261.01,35.64,55.67,45.65,25
20,1982,4,0.065,263.59,33.28,46.8,40.04,25
21,1982,5,0.064,265.67,29.19,43.69,36.44,25
22,1982,6,0.067,267.11,27.13,43.15,35.14,25
23,1982,7,0.073,268.9,27.33,39.81,33.57,25
24,1982,8,0.084,271.32,31.42,35.05,33.23,25
25,1982,9,0.09699999999999999,273.54,34.85,32.21,33.53,25
26,1982,10,0.109,275.35,36.98,33.15,35.07,25
27,1982,11,0.12300000000000001,277.24,38.21,35.38,36.79,25
28,1982,12,0.135,279.21,36.32,40.97,38.65,25
29,1982,13,0.147,281.06,32.47,44.7,38.59,25
30,1982,14,0.158,282.85,25.93,48.18,37.05,25
31,1982,15,0.168,284.3,17.68,52.61,35.15,25
32,1982,16,0.184,285.64,11.99,58.88,35.44,25
33,1982,17,0.20600000000000002,287.08,9.73,65.22,37.47,25
34,1982,18,0.23399999999999999,288.45,10.95,68.3,39.63,25
35,1982,19,0.27699999999999997,289.88,18.62,67.85,43.24,25
36,1982,20,0.332,291.3,33.05,62.45,47.75,25
37,1982,21,0.373,292.08,40.84,61.36,51.1,25
38,1982,22,0.39899999999999997,292.41,44.63,60.44,52.54,25
39,1982,23,0.41100000000000003,292.54,45.1,59.01,52.06,25
40,1982,24,0.408,292.33,38.6,62.1,50.35,25
41,1982,25,0.39899999999999997,291.96,31.55,67.74,49.65,25
42,1982,26,0.391,291.93,27.1,68.5,47.8,25
43,1982,27,0.39,292.39,27.64,64.86,46.25,25
44,1982,28,0.391,293.18,30.18,59.55,44.86,25
45,1982,29,0.39399999999999996,294.01,34.26,54.59,44.43,25
46,1982,30,0.392,294.66,37.11,50.37,43.74,25
47,1982,31,0.381,294.97,34.02,44.02,39.02,25
48,1982,32,0.36700000000000005,294.79,28.27,42.5,35.39,25
49,1982,33,0.359,294.8,26.83,37.56,32.19,25
50,1982,34,0.349,294.59,26.86,32.47,29.66,25
51,1982,35,0.34,294.05,30.69,26.55,28.62,25
52,1982,36,0.32799999999999996,293.52,34.23,17.99,26.11,25
53,1982,37,0.306,292.38,32.58,14.51,23.55,25
54,1982,38,0.285,290.65,31.4,20.25,25.82,25
55,1982,39,0.263,288.51,30.37,29.02,29.69,25
56,1982,40,0.24,286.38,28.5,35.49,32.0,25
57,1982,41,0.218,284.76,28.1,33.47,30.78,25
58,1982,42,0.19899999999999998,282.96,29.91,33.49,31.7,25
59,1982,43,0.18100000000000002,280.95,32.33,34.88,33.6,25
60,1982,44,0.163,278.96,35.17,32.05,33.61,25
61,1982,45,0.141,276.97,34.27,29.29,31.78,25
62,1982,46,0.125,275.74,35.65,24.8,30.23,25
63,1982,47,0.11,273.97,36.34,26.07,31.21,25
64,1982,48,0.096,271.56,35.09,31.7,33.39,25
65,1982,49,0.086,269.36,34.0,34.88,34.44,25
66,1982,50,0.076,267.41,30.28,36.43,33.36,25
67,1982,51,0.071,265.42,31.85,40.0,35.93,25
68,1982,52,0.069,264.32,34.58,42.62,38.6,25
69,1983,1,0.069,264.39,36.28,39.1,37.69,25
70,1983,2,0.071,265.12,42.22,33.8,38.01,25
71,1983,3,0.07200000000000001,265.88,42.92,31.83,37.37,25
72,1983,4,0.071,266.3,38.73,34.65,36.69,25
73,1983,5,0.066,265.11,30.27,47.07,38.67,25
74,1983,6,0.057,264.34,20.85,55.98,38.42,25
75,1983,7,0.055999999999999994,264.97,18.22,57.71,37.96,25
76,1983,8,0.055999999999999994,265.17,16.9,64.03,40.46,25
77,1983,9,0.057999999999999996,265.82,16.11,71.18,43.64,25
78,1983,10,0.071,267.47,19.17,74.43,46.8,25
79,1983,11,0.085,269.92,20.85,75.15,48.0,25
80,1983,12,0.10300000000000001,272.4,21.55,79.03,50.29,25
81,1983,13,0.126,275.46,22.43,80.29,51.36,25
82,1983,14,0.153,278.8,23.59,79.1,51.35,25
83,1983,15,0.18600000000000003,281.61,27.5,77.72,52.61,25
84,1983,16,0.218,284.4,30.35,71.97,51.16,25
85,1983,17,0.25,287.09,32.42,64.41,48.41,25
86,1983,18,0.281,288.63,34.19,65.61,49.9,25
87,1983,19,0.311,290.3,35.15,62.24,48.7,25
88,1983,20,0.34299999999999997,292.13,38.23,52.07,45.15,25
89,1983,21,0.365,292.86,37.16,51.86,44.51,25
90,1983,22,0.384,293.47,36.87,47.88,42.37,25
91,1983,23,0.397,293.66,37.47,46.02,41.75,25
92,1983,24,0.396,293.06,31.57,53.53,42.55,25
93,1983,25,0.401,293.41,31.62,50.52,41.07,25
94,1983,26,0.405,294.36,33.26,39.79,36.53,25
95,1983,27,0.39899999999999997,294.5,31.78,40.17,35.98,25
96,1983,28,0.385,294.32,25.64,45.53,35.59,25
97,1983,29,0.37200000000000005,294.18,21.21,51.9,36.56,25
98,1983,30,0.363,294.26,20.31,55.28,37.79,25
99,1983,31,0.36700000000000005,294.33,25.68,52.27,38.97,25
100,1983,32,0.37200000000000005,294.49,30.96,46.39,38.67,25
101,1983,33,0.375,294.89,35.72,36.41,36.07,25
102,1983,34,0.373,295.18,40.18,24.58,32.38,25
103,1983,35,0.368,295.15,45.7,12.29,29.0,25
104,1983,36,0.355,294.16,48.03,10.46,29.24,25
105,1983,37,0.33299999999999996,292.42,46.05,14.0,30.02,25
106,1983,38,0.315,291.27,45.51,12.22,28.87,25
107,1983,39,0.29600000000000004,289.61,45.66,14.83,30.25,25
108,1983,40,0.26899999999999996,287.31,41.91,23.86,32.88,25
109,1983,41,0.24,284.8,38.37,32.47,35.42,25
110,1983,42,0.213,282.58,36.54,37.25,36.89,25
111,1983,43,0.185,280.82,34.25,35.73,34.99,25
112,1983,44,0.161,278.2,33.61,37.49,35.55,25
113,1983,45,0.13699999999999998,275.46,31.49,38.74,35.11,25
114,1983,46,0.11199999999999999,272.94,27.72,40.54,34.13,25
115,1983,47,0.09300000000000001,270.49,25.74,44.36,35.05,25
116,1983,48,0.08,268.41,24.77,47.42,36.09,25
117,1983,49,0.07200000000000001,266.74,24.35,47.4,35.87,25
118,1983,50,0.066,265.4,22.46,46.23,34.34,25
119,1983,51,0.062,265.06,24.61,42.16,33.39,25
120,1983,52,0.063,264.88,28.74,40.31,34.53,25
121,1984,1,0.061,263.92,28.7,41.94,35.32,25
122,1984,2,0.057,262.76,28.24,46.61,37.43,25
123,1984,3,0.057,262.13,27.83,51.58,39.71,25
124,1984,4,0.055,261.74,25.27,56.94,41.11,25
125,1984,5,0.054000000000000006,261.39,21.9,64.07,42.99,25
126,1984,6,0.055,261.71,19.51,67.66,43.59,25
127,1984,7,0.057,263.36,18.8,65.19,41.99,25
128,1984,8,0.059000000000000004,265.36,18.65,63.3,40.97,25
129,1984,9,0.065,267.17,19.49,64.24,41.86,25
130,1984,10,0.075,269.24,20.71,64.88,42.79,25
131,1984,11,0.087,271.85,21.53,64.54,43.03,25
132,1984,12,0.10300000000000001,275.14,21.37,63.82,42.59,25
133,1984,13,0.124,278.86,21.58,58.91,40.25,25
134,1984,14,0.147,281.8,20.55,56.55,38.55,25
135,1984,15,0.16899999999999998,284.63,18.61,49.5,34.05,25
136,1984,16,0.192,287.13,16.71,41.95,29.33,25
137,1984,17,0.21100000000000002,288.54,12.88,47.35,30.11,25
138,1984,18,0.233,289.76,10.75,52.07,31.41,25
139,1984,19,0.253,290.56,8.22,58.96,33.59,25
140,1984,20,0.275,290.56,7.14,70.96,39.05,25
141,1984,21,0.3,290.47,6.85,80.21,43.53,25
142,1984,22,0.322,290.12,7.27,85.99,46.63,25
143,1984,23,0.33399999999999996,289.5,6.83,92.2,49.51,25
144,1984,24,0.348,289.49,8.33,94.19,51.26,25
145,1984,25,0.35700000000000004,289.53,10.49,95.25,52.87,25
146,1984,26,0.363,289.55,13.16,95.33,54.25,25
147,1984,27,0.36700000000000005,289.7,16.42,95.14,55.78,25
148,1984,28,0.369,290.11,19.06,95.67,57.37,25
149,1984,29,0.377,290.92,25.29,94.02,59.66,25
150,1984,30,0.382,291.85,31.99,87.66,59.82,25
151,1984,31,0.376,292.22,31.55,80.08,55.82,25
